system:index,blue,cfmask,green,latitude,longitude,nbr,ndvi,nir,red,swir1,swir2,.geo,Y_Lat,X_Long,OBJECTID
1_1_LT51260521997141_0_1,20000,4,4167,11.59833286,104.9175363,0.2163484,0.11614489,5223,4136,4433,3365,NA,11.59833286,104.9175363,1
1_1_LT51260521997141_0_2,1558,4,1772,11.54489019,104.9390123,0.23686706,0.29558998,3261,1773,2572,2012,NA,11.54489019,104.9390123,2
1_1_LT51260521997141_0_3,959,4,1247,11.51802754,104.9263632,0.48783144,0.5645531,4096,1140,2397,1410,NA,11.51802754,104.9263632,3
1_1_LT51260521997141_0_4,1053,0,1322,11.5031066,104.9310436,0.25471336,0.40469524,3261,1382,2875,1937,NA,11.5031066,104.9310436,4
1_1_LT51260521997157_0_0,1056,0,1307,11.59833286,104.9175363,0.18574843,0.29030734,2729,1501,2458,1874,NA,11.59833286,104.9175363,1
1_1_LT51260521997157_0_1,974,2,1008,11.54489019,104.9390123,0.38789314,0.33986288,2052,1011,1446,905,NA,11.54489019,104.9390123,2
1_1_LT51260521997157_0_2,577,0,895,11.51802754,104.9263632,0.6427198,0.7500931,4699,671,2304,1022,NA,11.51802754,104.9263632,3
1_1_LT51260521997157_0_3,656,0,820,11.5031066,104.9310436,0.4353712,0.5983467,3287,826,2304,1293,NA,11.5031066,104.9310436,4
1_1_LT51260521997157_0_4,20000,4,5503,11.64526631,104.9078894,0.14278749,0.10307499,7031,5717,6321,5274,NA,11.64526631,104.9078894,5
1_1_LT51260521997173_0_0,20000,4,4616,11.51802754,104.9263632,0.20821545,0.1113253,5765,4610,4615,3778,NA,11.51802754,104.9263632,3
1_1_LT51260521997173_0_1,20000,4,6520,11.5031066,104.9310436,0.23996387,0.0699915,7552,6564,6084,4629,NA,11.5031066,104.9310436,4
1_1_LT51260521997173_0_2,2140,4,2336,11.59833286,104.9175363,0.19739293,0.14698537,3215,2391,2707,2155,NA,11.59833286,104.9175363,1
1_1_LT51260521997173_0_3,20000,4,4179,11.54489019,104.9390123,0.17327425,0.09084996,5031,4193,4381,3545,NA,11.54489019,104.9390123,2
1_1_LT51260521997173_0_4,3123,4,3351,11.64526631,104.9078894,0.19132493,0.16447368,4779,3429,4159,3244,NA,11.64526631,104.9078894,5
1_1_LT51260521997189_0_0,865,0,1144,11.59833286,104.9175363,0.10028929,0.3194565,2282,1177,2145,1866,NA,11.59833286,104.9175363,1
1_1_LT51260521997189_0_1,772,0,1282,11.54489019,104.9390123,0.5836317,0.0473613,1548,1408,682,407,NA,11.54489019,104.9390123,2
1_1_LT51260521997189_0_2,411,0,690,11.51802754,104.9263632,0.6573672,0.7743363,4010,510,1864,829,NA,11.51802754,104.9263632,3
1_1_LT51260521997189_0_3,413,0,622,11.5031066,104.9310436,0.49400923,0.67588526,3242,627,2196,1098,NA,11.5031066,104.9310436,4
1_1_LT51260521997189_0_4,347,0,545,11.64526631,104.9078894,0.45259774,0.67046505,2712,535,2071,1022,NA,11.64526631,104.9078894,5
1_1_LT51260521997221_0_0,578,1,780,11.51802754,104.9263632,0.4312139,-0.08296296,619,731,281,246,NA,11.51802754,104.9263632,3
1_1_LT51260521997221_0_1,568,1,847,11.5031066,104.9310436,0.47816828,-0.09811566,694,845,279,245,NA,11.5031066,104.9310436,4
1_1_LT51260521997221_0_2,447,2,530,11.64526631,104.9078894,0.67950696,0.35068154,1090,524,435,208,NA,11.64526631,104.9078894,5
1_1_LT51260521997221_0_3,20000,4,4473,11.59833286,104.9175363,0.11593928,0.09709915,5881,4840,5194,4659,NA,11.59833286,104.9175363,1
1_1_LT51260521997221_0_4,880,0,1209,11.54489019,104.9390123,0.664095,-0.07884362,1402,1642,332,283,NA,11.54489019,104.9390123,2
1_1_LT51260521997237_0_0,1125,4,1407,11.64526631,104.9078894,0.26342162,0.100374065,1765,1443,1310,1029,NA,11.64526631,104.9078894,5
1_1_LT51260521997237_0_1,1265,0,1513,11.59833286,104.9175363,0.23426838,0.22069483,2442,1559,1983,1515,NA,11.59833286,104.9175363,1
1_1_LT51260521997237_0_2,885,4,1262,11.54489019,104.9390123,0.557423,-0.04827114,1390,1531,536,395,NA,11.54489019,104.9390123,2
1_1_LT51260521997237_0_3,411,1,532,11.51802754,104.9263632,0.56435645,0.06877114,474,413,184,132,NA,11.51802754,104.9263632,3
1_1_LT51260521997237_0_4,293,1,378,11.5031066,104.9310436,0.49061662,-0.07023411,278,320,132,95,NA,11.5031066,104.9310436,4
1_1_LT51260521997253_0_0,883,2,887,11.51802754,104.9263632,0.39490086,0.20214844,1231,817,738,534,NA,11.51802754,104.9263632,3
1_1_LT51260521997253_0_1,922,4,924,11.5031066,104.9310436,0.29667938,0.1512808,1191,878,713,646,NA,11.5031066,104.9310436,4
1_1_LT51260521997253_0_2,1288,2,1470,11.59833286,104.9175363,0.17680608,0.24359618,2476,1506,2173,1732,NA,11.59833286,104.9175363,1
1_1_LT51260521997253_0_3,1153,2,1470,11.54489019,104.9390123,0.47621384,-0.064927,1505,1714,713,534,NA,11.54489019,104.9390123,2
1_1_LT51260521997253_0_4,879,4,1105,11.64526631,104.9078894,0.5531381,0.2875477,1856,1027,915,534,NA,11.64526631,104.9078894,5
1_1_LT51260521997301_0_0,1071,2,1334,11.59833286,104.9175363,0.104352675,0.218221,1979,1270,2100,1605,NA,11.59833286,104.9175363,1
1_1_LT51260521997301_0_1,608,2,859,11.54489019,104.9390123,0.82161236,-0.23487031,531,857,149,52,NA,11.54489019,104.9390123,2
1_1_LT51260521997301_0_2,668,4,847,11.51802754,104.9263632,0.5579399,0.026874116,726,688,354,206,NA,11.51802754,104.9263632,3
1_1_LT51260521997301_0_3,1073,4,1248,11.5031066,104.9310436,0.38255033,0.12521009,1339,1041,774,598,NA,11.5031066,104.9310436,4
1_1_LT51260521997301_0_4,414,0,506,11.64526631,104.9078894,0.5800389,0.49022004,1219,417,618,324,NA,11.64526631,104.9078894,5
1_1_LT51260521997317_0_0,342,0,526,11.64526631,104.9078894,0.4801733,0.6500743,2221,471,1533,780,NA,11.64526631,104.9078894,5
1_1_LT51260521997317_0_1,424,1,686,11.51802754,104.9263632,0.75555557,-0.0867052,395,470,77,55,NA,11.51802754,104.9263632,3
1_1_LT51260521997317_0_2,277,1,444,11.5031066,104.9310436,0.5282555,0.006472492,311,307,104,96,NA,11.5031066,104.9310436,4
1_1_LT51260521997317_0_3,795,0,1048,11.59833286,104.9175363,0.24521309,0.27312914,2016,1151,1668,1222,NA,11.59833286,104.9175363,1
1_1_LT51260521997317_0_4,464,1,807,11.54489019,104.9390123,0.6089613,-0.33613446,395,795,104,96,NA,11.54489019,104.9390123,2
1_1_LT51260521997333_0_0,276,1,384,11.51802754,104.9263632,0.7248908,0.14327063,395,296,146,63,NA,11.51802754,104.9263632,3
1_1_LT51260521997333_0_1,318,1,425,11.5031066,104.9310436,0.5482456,-0.011204482,353,361,228,103,NA,11.5031066,104.9310436,4
1_1_LT51260521997333_0_2,441,0,543,11.64526631,104.9078894,0.59769565,0.7735145,3328,425,1842,838,NA,11.64526631,104.9078894,5
1_1_LT51260521997333_0_3,2178,4,2452,11.59833286,104.9175363,0.19879214,0.19458374,3573,2409,2989,2388,NA,11.59833286,104.9175363,1
1_1_LT51260521997333_0_4,502,2,543,11.54489019,104.9390123,0.28398386,-0.07468477,477,554,228,266,NA,11.54489019,104.9390123,2
1_1_LT51260521997349_0_0,393,0,593,11.64526631,104.9078894,0.6522313,0.78739595,3758,447,1747,791,NA,11.64526631,104.9078894,5
1_1_LT51260521997349_0_1,299,0,490,11.51802754,104.9263632,0.84931505,0.3421707,810,397,354,66,NA,11.51802754,104.9263632,3
1_1_LT51260521997349_0_2,369,0,579,11.5031066,104.9310436,0.44556677,0.46613547,1288,469,812,494,NA,11.5031066,104.9310436,4
1_1_LT51260521997349_0_3,813,0,1095,11.59833286,104.9175363,0.1050126,0.2753717,1973,1121,1976,1598,NA,11.59833286,104.9175363,1
1_1_LT51260521997349_0_4,605,1,920,11.54489019,104.9390123,0.19345057,0.001017294,984,982,726,665,NA,11.54489019,104.9390123,2
1_1_LT51260521997365_0_0,776,0,1013,11.59833286,104.9175363,0.045228902,0.25082508,1895,1135,2118,1731,NA,11.59833286,104.9175363,1
1_1_LT51260521997365_0_1,758,0,1104,11.54489019,104.9390123,0.050644856,0.14697802,1670,1242,1706,1509,NA,11.54489019,104.9390123,2
1_1_LT51260521997365_0_2,448,0,620,11.51802754,104.9263632,0.6439539,0.5488246,1713,499,826,371,NA,11.51802754,104.9263632,3
1_1_LT51260521997365_0_3,472,0,666,11.5031066,104.9310436,0.6269621,0.73638827,3524,535,1761,808,NA,11.5031066,104.9310436,4
1_1_LT51260521997365_0_4,398,0,573,11.64526631,104.9078894,0.6922421,0.79151624,3970,462,1851,722,NA,11.64526631,104.9078894,5
1_1_LT51260521998016_0_0,513,0,800,11.51802754,104.9263632,0.652304,0.6203052,2761,647,1188,581,NA,11.51802754,104.9263632,3
1_1_LT51260521998016_0_1,441,0,753,11.5031066,104.9310436,0.6744999,0.76499486,4311,574,1963,838,NA,11.5031066,104.9310436,4
1_1_LT51260521998016_0_2,410,0,589,11.64526631,104.9078894,0.6826539,0.7964583,4210,477,1874,794,NA,11.64526631,104.9078894,5
1_1_LT51260521998016_0_3,880,0,1184,11.59833286,104.9175363,0.13580246,0.23887588,2116,1300,1877,1610,NA,11.59833286,104.9175363,1
1_1_LT51260521998016_0_4,827,0,1224,11.54489019,104.9390123,0.08597748,0.20397162,2122,1403,1997,1786,NA,11.54489019,104.9390123,2
1_1_LT51260521998032_0_0,1936,4,2121,11.59833286,104.9175363,0.11984021,0.18869258,3364,2296,3255,2644,NA,11.59833286,104.9175363,1
1_1_LT51260521998032_0_1,1144,0,1433,11.54489019,104.9390123,0.1597506,0.28704366,2697,1494,2419,1954,NA,11.54489019,104.9390123,2
1_1_LT51260521998032_0_2,703,2,777,11.64526631,104.9078894,0.7518248,0.6112532,2520,608,915,357,NA,11.64526631,104.9078894,5
1_1_LT51260521998032_0_3,893,0,1174,11.51802754,104.9263632,0.53286237,0.575011,3580,966,2013,1091,NA,11.51802754,104.9263632,3
1_1_LT51260521998032_0_4,754,0,868,11.5031066,104.9310436,0.6906888,0.59028196,2651,683,1117,485,NA,11.5031066,104.9310436,4
1_1_LT51260521998048_0_0,1074,0,1280,11.59833286,104.9175363,0.15817958,0.23439959,2354,1460,2138,1711,NA,11.59833286,104.9175363,1
1_1_LT51260521998048_0_1,843,0,1123,11.54489019,104.9390123,0.2757306,0.4291815,3012,1203,2381,1710,NA,11.54489019,104.9390123,2
1_1_LT51260521998048_0_2,653,0,808,11.51802754,104.9263632,0.6132075,0.7463235,4275,621,2111,1025,NA,11.51802754,104.9263632,3
1_1_LT51260521998048_0_3,2719,4,2893,11.5031066,104.9310436,0.16869943,0.2377542,4839,2980,4295,3442,NA,11.5031066,104.9310436,4
1_1_LT51260521998048_0_4,2938,4,3122,11.64526631,104.9078894,0.22273535,0.23001787,5163,3232,4243,3282,NA,11.64526631,104.9078894,5
1_1_LT51260521998064_0_0,1123,2,1387,11.59833286,104.9175363,0.11352657,0.21443625,2305,1491,2193,1835,NA,11.59833286,104.9175363,1
1_1_LT51260521998064_0_1,914,4,1266,11.54489019,104.9390123,0.3113411,0.3813309,3041,1362,2380,1597,NA,11.54489019,104.9390123,2
1_1_LT51260521998064_0_2,964,4,1097,11.64526631,104.9078894,0.49076664,0.5794466,3996,1064,2415,1365,NA,11.64526631,104.9078894,5
1_1_LT51260521998064_0_3,831,2,1065,11.51802754,104.9263632,0.57847536,0.6339052,4048,907,2139,1081,NA,11.51802754,104.9263632,3
1_1_LT51260521998064_0_4,745,0,1024,11.5031066,104.9310436,0.4878465,0.5877133,3489,906,2220,1201,NA,11.5031066,104.9310436,4
1_1_LT51260521998080_0_0,589,0,873,11.51802754,104.9263632,0.5212443,0.6746711,4010,779,2340,1262,NA,11.51802754,104.9263632,3
1_1_LT51260521998080_0_1,552,0,910,11.5031066,104.9310436,0.39728883,0.57758415,3350,897,2561,1445,NA,11.5031066,104.9310436,4
1_1_LT51260521998080_0_2,533,0,805,11.64526631,104.9078894,0.55950576,0.66566336,3597,722,2091,1016,NA,11.64526631,104.9078894,5
1_1_LT51260521998080_0_3,930,0,1267,11.59833286,104.9175363,0.13291445,0.25247127,2344,1399,2089,1794,NA,11.59833286,104.9175363,1
1_1_LT51260521998080_0_4,759,0,1198,11.54489019,104.9390123,0.31462708,0.49701092,3631,1220,2622,1893,NA,11.54489019,104.9390123,2
1_1_LT51260521998112_0_0,799,0,912,11.64526631,104.9078894,0.5642233,0.6243017,3489,807,2196,972,NA,11.64526631,104.9078894,5
1_1_LT51260521998112_0_1,766,2,838,11.51802754,104.9263632,0.70034844,0.40924093,1708,716,746,301,NA,11.51802754,104.9263632,3
1_1_LT51260521998112_0_2,787,0,1074,11.5031066,104.9310436,0.3451858,0.5204335,3367,1062,2888,1639,NA,11.5031066,104.9310436,4
1_1_LT51260521998112_0_3,1379,0,1502,11.59833286,104.9175363,0.14867891,0.23495427,2565,1589,2420,1901,NA,11.59833286,104.9175363,1
1_1_LT51260521998112_0_4,1221,0,1579,11.54489019,104.9390123,0.4312944,0.492861,4130,1403,2617,1641,NA,11.54489019,104.9390123,2
1_1_LT51260521998144_0_0,530,0,852,11.51802754,104.9263632,0.59668183,0.71416456,4042,674,2191,1021,NA,11.51802754,104.9263632,3
1_1_LT51260521998144_0_1,555,0,783,11.5031066,104.9310436,0.28379005,0.5157664,2764,883,2610,1542,NA,11.5031066,104.9310436,4
1_1_LT51260521998144_0_2,416,0,628,11.64526631,104.9078894,0.5169329,0.71904415,3561,582,2118,1134,NA,11.64526631,104.9078894,5
1_1_LT51260521998144_0_3,1386,0,2194,11.59833286,104.9175363,0.077600114,0.24445197,3673,2230,2938,3144,NA,11.59833286,104.9175363,1
1_1_LT51260521998144_0_4,561,0,959,11.54489019,104.9390123,0.5716005,0.7052789,4571,790,2492,1246,NA,11.54489019,104.9390123,2
1_1_LT51260521998160_0_0,1123,0,1502,11.59833286,104.9175363,0.06561886,0.25497454,2712,1610,2762,2378,NA,11.59833286,104.9175363,1
1_1_LT51260521998160_0_1,480,0,891,11.54489019,104.9390123,0.6346256,0.7535131,4617,649,2435,1032,NA,11.54489019,104.9390123,2
1_1_LT51260521998160_0_2,360,0,594,11.64526631,104.9078894,0.55832934,0.73490113,3246,496,2015,920,NA,11.64526631,104.9078894,5
1_1_LT51260521998160_0_3,472,0,752,11.51802754,104.9263632,0.58127767,0.6918565,3750,683,2008,993,NA,11.51802754,104.9263632,3
1_1_LT51260521998160_0_4,542,0,751,11.5031066,104.9310436,0.24143107,0.44875914,2481,944,2581,1516,NA,11.5031066,104.9310436,4
1_1_LT51260521998192_0_0,431,0,692,11.51802754,104.9263632,0.70472795,0.7504007,3822,545,1499,662,NA,11.51802754,104.9263632,3
1_1_LT51260521998192_0_1,454,0,659,11.5031066,104.9310436,0.39826477,0.5646727,2498,695,2052,1075,NA,11.5031066,104.9310436,4
1_1_LT51260521998192_0_2,359,0,610,11.64526631,104.9078894,0.6078161,0.7599396,3497,477,2007,853,NA,11.64526631,104.9078894,5
1_1_LT51260521998192_0_3,1115,0,1457,11.59833286,104.9175363,0.20452489,0.28258252,2662,1489,2335,1758,NA,11.59833286,104.9175363,1
1_1_LT51260521998192_0_4,552,0,1018,11.54489019,104.9390123,0.7373494,0.54970443,2884,838,1071,436,NA,11.54489019,104.9390123,2
1_1_LT51260521998208_0_0,1310,0,1662,11.59833286,104.9175363,0.10600779,0.20053416,2697,1796,2480,2180,NA,11.59833286,104.9175363,1
1_1_LT51260521998208_0_1,674,0,1163,11.54489019,104.9390123,0.65415746,0.20633218,2248,1479,887,470,NA,11.54489019,104.9390123,2
1_1_LT51260521998208_0_2,329,0,587,11.64526631,104.9078894,0.63255507,0.7933845,3741,431,2009,842,NA,11.64526631,104.9078894,5
1_1_LT51260521998208_0_3,446,0,772,11.51802754,104.9263632,0.7258787,0.7494022,3658,524,1434,581,NA,11.51802754,104.9263632,3
1_1_LT51260521998208_0_4,411,0,736,11.5031066,104.9310436,0.46532664,0.62723213,2916,668,2105,1064,NA,11.5031066,104.9310436,4
1_1_LT51260521998224_0_0,20000,4,6173,11.51802754,104.9263632,0.3916683,0.0678118,7149,6241,4807,3125,NA,11.51802754,104.9263632,3
1_1_LT51260521998224_0_1,20000,4,6706,11.5031066,104.9310436,0.3545535,0.06396277,7660,6739,5380,3650,NA,11.5031066,104.9310436,4
1_1_LT51260521998224_0_2,20000,4,6097,11.64526631,104.9078894,0.29014796,0.08210367,7150,6065,5468,3934,NA,11.64526631,104.9078894,5
1_1_LT51260521998224_0_3,20000,4,7283,11.59833286,104.9175363,0.38466695,-0.41527793,8263,20000,5709,3672,NA,11.59833286,104.9175363,1
1_1_LT51260521998224_0_4,20000,4,8233,11.54489019,104.9390123,0.450607,-0.3726365,9141,20000,5530,3462,NA,11.54489019,104.9390123,2
1_1_LT51260521998240_0_0,365,0,654,11.51802754,104.9263632,0.8148218,0.8359405,4812,430,1274,491,NA,11.51802754,104.9263632,3
1_1_LT51260521998240_0_1,198,0,310,11.5031066,104.9310436,0.6090584,0.40625,675,285,273,164,NA,11.5031066,104.9310436,4
1_1_LT51260521998240_0_2,947,0,1193,11.59833286,104.9175363,0.2511778,0.34166446,2523,1238,1957,1510,NA,11.59833286,104.9175363,1
1_1_LT51260521998240_0_3,673,0,1122,11.54489019,104.9390123,0.85011494,0.13994335,2012,1518,468,163,NA,11.54489019,104.9390123,2
1_1_LT51260521998240_0_4,332,0,578,11.64526631,104.9078894,0.66940755,0.7958721,3959,450,1960,784,NA,11.64526631,104.9078894,5
1_1_LT51260521998256_0_0,3390,4,3428,11.59833286,104.9175363,0.31282339,0.15958498,4694,3402,2980,2457,NA,11.59833286,104.9175363,1
1_1_LT51260521998256_0_1,2966,4,3099,11.54489019,104.9390123,0.33333334,0.1540662,4236,3105,2577,2118,NA,11.54489019,104.9390123,2
1_1_LT51260521998256_0_2,3322,4,3359,11.51802754,104.9263632,0.34497187,0.15988553,4661,3376,2806,2270,NA,11.51802754,104.9263632,3
1_1_LT51260521998256_0_3,3248,4,3250,11.5031066,104.9310436,0.35680097,0.16228013,4394,3167,2604,2083,NA,11.5031066,104.9310436,4
1_1_LT51260521998256_0_4,2965,4,3024,11.64526631,104.9078894,0.365205,0.17733788,4312,3013,2552,2005,NA,11.64526631,104.9078894,5
1_1_LT51260521998288_0_0,375,0,664,11.64526631,104.9078894,0.65223306,0.7540313,3644,511,1745,767,NA,11.64526631,104.9078894,5
1_1_LT51260521998288_0_1,595,1,899,11.51802754,104.9263632,0.55739975,-0.12982999,563,731,206,160,NA,11.51802754,104.9263632,3
1_1_LT51260521998288_0_2,250,0,346,11.5031066,104.9310436,0.75015694,0.68765134,1394,258,408,199,NA,11.5031066,104.9310436,4
1_1_LT51260521998288_0_3,1084,0,1371,11.59833286,104.9175363,0.18979433,0.276893,2285,1294,2164,1556,NA,11.59833286,104.9175363,1
1_1_LT51260521998288_0_4,611,1,947,11.54489019,104.9390123,0.5294118,-0.24812031,650,1079,260,200,NA,11.54489019,104.9390123,2
1_1_LT51260521998304_0_0,1198,0,1361,11.59833286,104.9175363,0.19390304,0.26872012,2389,1377,1995,1613,NA,11.59833286,104.9175363,1
1_1_LT51260521998304_0_1,783,0,1091,11.54489019,104.9390123,0.41391107,-0.04136065,1240,1347,659,514,NA,11.54489019,104.9390123,2
1_1_LT51260521998304_0_2,865,4,1102,11.64526631,104.9078894,0.52595836,0.5788758,3483,929,1893,1082,NA,11.64526631,104.9078894,5
1_1_LT51260521998304_0_3,332,1,436,11.51802754,104.9263632,0.5191257,0.11646587,417,330,124,132,NA,11.51802754,104.9263632,3
1_1_LT51260521998304_0_4,1029,4,1242,11.5031066,104.9310436,0.57200664,0.5213085,3302,1039,1526,899,NA,11.5031066,104.9310436,4
1_1_LT51260521998320_0_0,3238,4,3710,11.64526631,104.9078894,0.1485623,0.14764565,5033,3738,4386,3731,NA,11.64526631,104.9078894,5
1_1_LT51260521998320_0_1,1550,0,1716,11.59833286,104.9175363,0.0978309,0.18348843,2480,1711,2561,2038,NA,11.59833286,104.9175363,1
1_1_LT51260521998320_0_2,843,0,1244,11.54489019,104.9390123,0.40225178,-0.019677997,1370,1425,812,584,NA,11.54489019,104.9390123,2
1_1_LT51260521998320_0_3,464,2,571,11.51802754,104.9263632,0.39565945,0.01703163,418,404,138,181,NA,11.51802754,104.9263632,3
1_1_LT51260521998320_0_4,1974,4,2027,11.5031066,104.9310436,0.30500472,0.17767362,2764,1930,1970,1472,NA,11.5031066,104.9310436,4
1_1_LT51260521998336_0_0,779,0,939,11.59833286,104.9175363,0.2107946,0.3861998,2019,894,1570,1316,NA,11.59833286,104.9175363,1
1_1_LT51260521998336_0_1,540,1,853,11.54489019,104.9390123,0.45833334,-0.38102895,385,859,142,143,NA,11.54489019,104.9390123,2
1_1_LT51260521998336_0_2,476,2,599,11.51802754,104.9263632,0.74365485,0.24343891,687,418,142,101,NA,11.51802754,104.9263632,3
1_1_LT51260521998336_0_3,346,0,557,11.5031066,104.9310436,0.83605325,0.8665141,4894,350,1347,437,NA,11.5031066,104.9310436,4
1_1_LT51260521998336_0_4,290,0,392,11.64526631,104.9078894,0.7085946,0.8030362,2316,253,1262,395,NA,11.64526631,104.9078894,5
1_1_LT51260521998352_0_0,903,0,1099,11.64526631,104.9078894,0.35962877,0.5004656,3223,1073,1972,1518,NA,11.64526631,104.9078894,5
1_1_LT51260521998352_0_1,446,1,553,11.51802754,104.9263632,0.7345133,-0.03329223,392,419,174,60,NA,11.51802754,104.9263632,3
1_1_LT51260521998352_0_2,423,0,580,11.5031066,104.9310436,0.7906769,0.8504983,5013,405,1552,586,NA,11.5031066,104.9310436,4
1_1_LT51260521998352_0_3,1295,0,1505,11.59833286,104.9175363,0.17697047,0.27620363,2770,1571,2300,1937,NA,11.59833286,104.9175363,1
1_1_LT51260521998352_0_4,679,0,991,11.54489019,104.9390123,0.1832,0.0935305,1479,1226,1224,1021,NA,11.54489019,104.9390123,2
1_1_LT51260521999003_0_0,809,4,977,11.64526631,104.9078894,0.50125945,0.54586184,3278,963,1828,1089,NA,11.64526631,104.9078894,5
1_1_LT51260521999003_0_1,1556,4,1707,11.59833286,104.9175363,0.21602866,0.24358974,2716,1652,2145,1751,NA,11.59833286,104.9175363,1
1_1_LT51260521999003_0_2,1422,4,1705,11.54489019,104.9390123,0.20345713,0.18901454,2576,1757,2112,1705,NA,11.54489019,104.9390123,2
1_1_LT51260521999003_0_3,1303,4,1392,11.51802754,104.9263632,0.25222188,0.19894366,2043,1365,1501,1220,NA,11.51802754,104.9263632,3
1_1_LT51260521999003_0_4,1182,4,1344,11.5031066,104.9310436,0.39402628,0.3627657,2917,1364,1801,1268,NA,11.5031066,104.9310436,4
1_1_LT51260521999019_0_0,1380,4,1462,11.51802754,104.9263632,0.35448444,0.21944521,2220,1421,1509,1058,NA,11.51802754,104.9263632,3
1_1_LT51260521999019_0_1,1358,4,1506,11.5031066,104.9310436,0.39595824,0.34632683,3143,1526,2115,1360,NA,11.5031066,104.9310436,4
1_1_LT51260521999019_0_2,1337,4,1462,11.59833286,104.9175363,0.25,0.25,2485,1491,2028,1491,NA,11.59833286,104.9175363,1
1_1_LT51260521999019_0_3,1575,4,1807,11.54489019,104.9390123,0.28840393,0.24164948,3011,1839,2201,1663,NA,11.54489019,104.9390123,2
1_1_LT51260521999019_0_4,764,2,983,11.64526631,104.9078894,0.5377291,0.5786901,3230,862,1740,971,NA,11.64526631,104.9078894,5
1_1_LT51260521999035_0_0,597,0,816,11.51802754,104.9263632,0.4621908,0.53429735,2069,628,1110,761,NA,11.51802754,104.9263632,3
1_1_LT51260521999035_0_1,721,4,939,11.5031066,104.9310436,0.31101644,0.41292226,2154,895,1774,1132,NA,11.5031066,104.9310436,4
1_1_LT51260521999035_0_2,880,0,1186,11.59833286,104.9175363,0.17268623,0.28311208,2078,1161,1862,1466,NA,11.59833286,104.9175363,1
1_1_LT51260521999035_0_3,746,0,1057,11.54489019,104.9390123,0.21333334,0.46600333,3094,1127,2502,2006,NA,11.54489019,104.9390123,2
1_1_LT51260521999035_0_4,457,0,669,11.64526631,104.9078894,0.5970962,0.7331364,3520,542,2004,888,NA,11.64526631,104.9078894,5
